uuid	obj_name	hist
46ce782f-b917-43f3-8b00-6a6cb1936bf7	Sphere	"tensor([1.3330e-03, 1.6842e-02, 3.7741e-02, 5.3822e-02, 5.3325e-02, 5.0705e-02,
        4.9602e-02, 4.9033e-02, 4.9241e-02, 5.0224e-02, 5.2639e-02, 5.9665e-02,
        6.4079e-02, 6.3265e-02, 6.0277e-02, 5.6697e-02, 5.3886e-02, 4.6339e-02,
        3.4229e-02, 2.7402e-02, 2.2272e-02, 1.6385e-02, 1.1540e-02, 8.1568e-03,
        5.6929e-03, 3.5392e-03, 1.7974e-03, 2.6723e-04, 3.1813e-06, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 2.3100e-04, 2.9186e-03, 6.5405e-03, 9.3273e-03,
        9.2411e-03, 8.7871e-03, 8.5960e-03, 8.4973e-03, 8.5335e-03, 8.7038e-03,
        9.1223e-03, 1.0340e-02, 1.1105e-02, 1.0964e-02, 1.0446e-02, 9.8254e-03,
        9.3384e-03, 8.0304e-03, 5.9318e-03, 4.7487e-03, 3.8597e-03, 2.8395e-03,
        1.9999e-03, 1.4136e-03, 9.8657e-04, 6.1333e-04, 3.1149e-04, 4.6310e-05,
        5.5131e-07, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.1073e-03, 2.6515e-02, 3.0515e-02, 3.2934e-02, 3.4236e-02,
        3.7290e-02, 3.9535e-02, 4.1048e-02, 4.4341e-02, 4.5331e-02, 4.6914e-02,
        4.8144e-02, 4.8808e-02, 5.1195e-02, 5.1136e-02, 5.2743e-02, 5.2967e-02,
        5.3444e-02, 5.3297e-02, 5.2415e-02, 5.1859e-02, 5.1106e-02, 4.8120e-02,
        0.0000e+00, 0.0000e+00, 1.0355e-03, 6.6552e-03, 8.4765e-03, 1.1193e-02,
        1.3979e-02, 1.7001e-02, 2.0812e-02, 2.6533e-02, 2.2549e-02, 2.9188e-02,
        3.0790e-02, 3.2368e-02, 3.4553e-02, 3.6591e-02, 3.8212e-02, 4.0461e-02,
        4.2391e-02, 4.4380e-02, 4.6541e-02, 4.9378e-02, 5.2758e-02, 6.1221e-02,
        5.7572e-02, 5.4799e-02, 5.3794e-02, 5.4440e-02, 5.6329e-02, 2.2414e-02,
        1.8294e-02, 1.5292e-02])"
810f4f0d-366a-4303-a1cf-d87eb360a8a4	Cone	"tensor([4.6484e-03, 6.2330e-02, 7.4571e-02, 4.9807e-02, 4.1501e-02, 3.8267e-02,
        3.7269e-02, 3.7792e-02, 3.9515e-02, 4.2596e-02, 5.1243e-02, 5.8516e-02,
        5.7068e-02, 5.3265e-02, 5.0514e-02, 4.7797e-02, 4.5647e-02, 4.4058e-02,
        4.0025e-02, 2.7483e-02, 1.9699e-02, 1.5762e-02, 1.3548e-02, 1.2169e-02,
        1.1107e-02, 9.6870e-03, 7.4127e-03, 4.4944e-03, 1.8299e-03, 3.6641e-04,
        1.0840e-05, 0.0000e+00, 5.9100e-04, 7.9248e-03, 9.4812e-03, 6.3326e-03,
        5.2766e-03, 4.8653e-03, 4.7385e-03, 4.8049e-03, 5.0241e-03, 5.4158e-03,
        6.5151e-03, 7.4399e-03, 7.2558e-03, 6.7723e-03, 6.4225e-03, 6.0771e-03,
        5.8036e-03, 5.6016e-03, 5.0889e-03, 3.4942e-03, 2.5046e-03, 2.0040e-03,
        1.7226e-03, 1.5473e-03, 1.4122e-03, 1.2316e-03, 9.4246e-04, 5.7143e-04,
        2.3265e-04, 4.6586e-05, 1.3783e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 5.7831e-03, 2.5099e-02, 2.8816e-02, 3.0974e-02, 3.1940e-02,
        3.4542e-02, 3.6351e-02, 3.7507e-02, 4.0719e-02, 4.1843e-02, 4.3604e-02,
        4.5234e-02, 4.6596e-02, 4.9607e-02, 5.0394e-02, 5.2888e-02, 5.4254e-02,
        5.6079e-02, 5.7404e-02, 5.8099e-02, 5.8585e-02, 5.6298e-02, 5.7384e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.5851e-03,
        1.4561e-02, 1.7000e-02, 1.9929e-02, 2.3762e-02, 3.0507e-02, 3.5298e-02,
        2.8014e-02, 2.5856e-02, 2.5195e-02, 2.5167e-02, 2.4668e-02, 2.4976e-02,
        2.5505e-02, 2.7600e-02, 3.0750e-02, 3.4208e-02, 3.7386e-02, 4.1599e-02,
        4.5994e-02, 5.2222e-02, 6.4910e-02, 6.0316e-02, 5.9731e-02, 9.4288e-02,
        7.5302e-02, 4.5671e-02])"
c9a8183b-bb22-4efb-8ea5-ec8c3ad44cbd	Cylinder	"tensor([1.1334e-04, 6.2767e-03, 3.6612e-02, 7.2183e-02, 1.1081e-01, 1.4013e-01,
        1.3527e-01, 1.1753e-01, 9.4814e-02, 7.1906e-02, 5.5586e-02, 4.5640e-02,
        3.3050e-02, 2.3761e-02, 1.7235e-02, 1.2732e-02, 9.3309e-03, 6.8232e-03,
        4.8141e-03, 2.9667e-03, 1.5191e-03, 5.8130e-04, 2.2810e-04, 7.0076e-05,
        1.4580e-05, 4.7031e-07, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 6.6433e-05, 3.6789e-03, 2.1459e-02, 4.2308e-02,
        6.4947e-02, 8.2133e-02, 7.9286e-02, 6.8885e-02, 5.5572e-02, 4.2145e-02,
        3.2580e-02, 2.6750e-02, 1.9371e-02, 1.3927e-02, 1.0102e-02, 7.4623e-03,
        5.4690e-03, 3.9992e-03, 2.8216e-03, 1.7388e-03, 8.9037e-04, 3.4071e-04,
        1.3369e-04, 4.1073e-05, 8.5453e-06, 2.7566e-07, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 1.2198e-02, 5.2978e-02, 6.0948e-02, 6.5762e-02, 6.8059e-02,
        7.3646e-02, 7.6652e-02, 7.7707e-02, 8.1650e-02, 7.9648e-02, 7.5994e-02,
        6.9872e-02, 6.1443e-02, 5.1745e-02, 3.6754e-02, 2.4438e-02, 1.4902e-02,
        8.1468e-03, 3.7550e-03, 2.1353e-03, 1.4413e-03, 1.2521e-04, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.3012e-03, 6.6233e-03,
        6.6896e-03, 6.6342e-03, 8.0460e-03, 1.9082e-02, 2.0052e-02, 3.0799e-02,
        4.3629e-02, 5.0288e-02, 6.5447e-02, 8.6347e-02, 1.0744e-01, 1.1349e-01,
        1.0760e-01, 9.2315e-02, 8.1108e-02, 6.0073e-02, 4.5162e-02, 3.1264e-02,
        8.7002e-03, 2.9140e-03])"
b94ae535-a7ca-4049-b953-79dcc8ad1fea	Torus	"tensor([1.4773e-04, 6.6115e-03, 4.2048e-02, 5.7253e-02, 6.2724e-02, 6.4441e-02,
        6.9013e-02, 7.0762e-02, 6.8827e-02, 6.7312e-02, 6.3120e-02, 5.4072e-02,
        4.7395e-02, 4.2416e-02, 3.8620e-02, 3.5147e-02, 3.1741e-02, 2.9604e-02,
        2.9099e-02, 3.1283e-02, 2.7586e-02, 1.9964e-02, 1.4455e-02, 1.0897e-02,
        8.0779e-03, 4.9194e-03, 1.6884e-03, 5.4741e-04, 1.6948e-04, 3.5346e-05,
        2.2658e-05, 0.0000e+00, 4.4932e-05, 2.0109e-03, 1.2789e-02, 1.7414e-02,
        1.9078e-02, 1.9600e-02, 2.0991e-02, 2.1523e-02, 2.0934e-02, 2.0473e-02,
        1.9198e-02, 1.6446e-02, 1.4415e-02, 1.2901e-02, 1.1746e-02, 1.0690e-02,
        9.6540e-03, 9.0040e-03, 8.8505e-03, 9.5148e-03, 8.3904e-03, 6.0721e-03,
        4.3964e-03, 3.3145e-03, 2.4569e-03, 1.4963e-03, 5.1355e-04, 1.6650e-04,
        5.1548e-05, 1.0751e-05, 6.8914e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.2558e-03, 3.1540e-02, 3.6305e-02, 3.9240e-02, 4.0886e-02,
        4.4352e-02, 4.6579e-02, 4.8098e-02, 5.1416e-02, 5.2331e-02, 5.3567e-02,
        5.4331e-02, 5.4234e-02, 5.5249e-02, 5.3443e-02, 5.2395e-02, 4.9092e-02,
        4.5465e-02, 4.2498e-02, 3.7539e-02, 3.4445e-02, 3.4262e-02, 3.5478e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 5.9299e-03, 1.3374e-02, 1.6260e-02, 2.4081e-02,
        3.0418e-02, 3.5563e-02, 4.1914e-02, 4.6729e-02, 4.8543e-02, 4.8475e-02,
        5.4049e-02, 6.8294e-02, 7.2396e-02, 6.3757e-02, 5.8530e-02, 5.6823e-02,
        5.5924e-02, 5.5151e-02, 5.2809e-02, 5.0402e-02, 4.6197e-02, 4.2244e-02,
        9.1528e-03, 2.9826e-03])"
a603234c-ae72-4830-8981-7e8e5c41e222	Cone	"tensor([2.4302e-03, 3.2741e-02, 4.4285e-02, 4.9571e-02, 5.4530e-02, 6.2019e-02,
        7.2506e-02, 7.7419e-02, 7.2875e-02, 6.4240e-02, 5.6612e-02, 5.0855e-02,
        4.6121e-02, 4.2203e-02, 3.7513e-02, 3.3667e-02, 3.1745e-02, 3.1114e-02,
        3.0972e-02, 2.9845e-02, 2.4431e-02, 1.8585e-02, 1.2601e-02, 8.4563e-03,
        5.8608e-03, 4.0253e-03, 2.1780e-03, 4.8079e-04, 1.1206e-04, 3.6150e-06,
        0.0000e+00, 0.0000e+00, 7.4124e-04, 9.9864e-03, 1.3508e-02, 1.5120e-02,
        1.6632e-02, 1.8917e-02, 2.2116e-02, 2.3614e-02, 2.2228e-02, 1.9594e-02,
        1.7268e-02, 1.5512e-02, 1.4068e-02, 1.2873e-02, 1.1442e-02, 1.0269e-02,
        9.6827e-03, 9.4903e-03, 9.4470e-03, 9.1032e-03, 7.4518e-03, 5.6688e-03,
        3.8435e-03, 2.5793e-03, 1.7876e-03, 1.2278e-03, 6.6433e-04, 1.4665e-04,
        3.4181e-05, 1.1026e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.2632e-03, 3.1493e-02, 3.6057e-02, 3.8616e-02, 3.9881e-02,
        4.2855e-02, 4.5031e-02, 4.6477e-02, 4.9634e-02, 5.0519e-02, 5.1831e-02,
        5.2674e-02, 5.2862e-02, 5.4077e-02, 5.2947e-02, 5.2496e-02, 4.9373e-02,
        4.5440e-02, 4.1313e-02, 3.8389e-02, 3.6862e-02, 3.9612e-02, 4.4299e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 4.1238e-03, 7.3330e-03, 8.7238e-03, 1.0176e-02, 2.0135e-02,
        2.5669e-02, 2.9438e-02, 3.3029e-02, 3.9711e-02, 4.5179e-02, 5.1875e-02,
        6.3500e-02, 6.1821e-02, 6.1666e-02, 6.7257e-02, 5.9323e-02, 6.1970e-02,
        5.5100e-02, 5.1824e-02, 4.9031e-02, 4.7004e-02, 4.3777e-02, 4.0787e-02,
        3.5335e-02, 2.6215e-02])"
a649ab31-b7a5-45da-9fce-d422a82d3306	Cube	"tensor([2.3365e-05, 1.9871e-02, 4.5550e-02, 5.0133e-02, 5.0666e-02, 5.2222e-02,
        6.4100e-02, 6.4633e-02, 6.2730e-02, 6.4362e-02, 6.8647e-02, 6.6392e-02,
        6.2238e-02, 5.6125e-02, 4.8789e-02, 4.2961e-02, 4.2060e-02, 3.5846e-02,
        2.8644e-02, 2.2373e-02, 1.7543e-02, 1.1877e-02, 8.6347e-03, 6.2696e-03,
        3.9781e-03, 2.1470e-03, 9.8566e-04, 1.8779e-04, 1.2115e-05, 8.6537e-07,
        0.0000e+00, 0.0000e+00, 7.4427e-06, 6.3296e-03, 1.4510e-02, 1.5969e-02,
        1.6139e-02, 1.6635e-02, 2.0418e-02, 2.0588e-02, 1.9982e-02, 2.0502e-02,
        2.1867e-02, 2.1149e-02, 1.9825e-02, 1.7878e-02, 1.5541e-02, 1.3685e-02,
        1.3398e-02, 1.1418e-02, 9.1242e-03, 7.1268e-03, 5.5881e-03, 3.7834e-03,
        2.7505e-03, 1.9971e-03, 1.2672e-03, 6.8390e-04, 3.1397e-04, 5.9817e-05,
        3.8592e-06, 2.7566e-07, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.4089e-03, 3.2224e-02, 3.7136e-02, 4.0058e-02, 4.1341e-02,
        4.4511e-02, 4.6623e-02, 4.8026e-02, 5.1660e-02, 5.2461e-02, 5.3914e-02,
        5.4752e-02, 5.4899e-02, 5.6813e-02, 5.5456e-02, 5.5032e-02, 5.1884e-02,
        4.8579e-02, 4.5042e-02, 3.9672e-02, 3.2631e-02, 2.6896e-02, 2.2982e-02,
        0.0000e+00, 1.0653e-03, 2.4057e-03, 3.1975e-03, 4.0153e-03, 5.4189e-03,
        6.9031e-03, 9.1495e-03, 1.3286e-02, 2.3242e-02, 2.6845e-02, 3.2568e-02,
        4.0701e-02, 3.7973e-02, 3.8694e-02, 3.9257e-02, 4.0107e-02, 4.0914e-02,
        4.2117e-02, 5.6791e-02, 6.6114e-02, 5.6207e-02, 5.2405e-02, 5.2190e-02,
        4.7576e-02, 4.7973e-02, 4.6861e-02, 4.4213e-02, 4.2639e-02, 4.1562e-02,
        3.5172e-02, 2.4334e-03])"
437e72c9-8e76-4c8c-b161-ab3aaa9f1883	Sphere	"tensor([2.6564e-03, 4.9103e-02, 6.5406e-02, 6.8077e-02, 6.9426e-02, 7.2283e-02,
        7.2742e-02, 6.5808e-02, 5.8279e-02, 5.2008e-02, 4.6855e-02, 4.2611e-02,
        3.8780e-02, 3.5936e-02, 3.4455e-02, 3.3889e-02, 3.3318e-02, 3.1621e-02,
        2.9747e-02, 2.7671e-02, 2.1455e-02, 1.6624e-02, 1.1326e-02, 7.8748e-03,
        5.6647e-03, 3.7415e-03, 1.9271e-03, 5.9409e-04, 1.2251e-04, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 7.5309e-04, 1.3921e-02, 1.8543e-02, 1.9300e-02,
        1.9683e-02, 2.0492e-02, 2.0623e-02, 1.8657e-02, 1.6522e-02, 1.4745e-02,
        1.3284e-02, 1.2080e-02, 1.0994e-02, 1.0188e-02, 9.7681e-03, 9.6077e-03,
        9.4459e-03, 8.9646e-03, 8.4334e-03, 7.8449e-03, 6.0826e-03, 4.7129e-03,
        3.2108e-03, 2.2325e-03, 1.6060e-03, 1.0607e-03, 5.4635e-04, 1.6843e-04,
        3.4733e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.0451e-03, 3.0571e-02, 3.5011e-02, 3.7446e-02, 3.8669e-02,
        4.1479e-02, 4.3499e-02, 4.4958e-02, 4.7757e-02, 4.8535e-02, 4.9567e-02,
        5.0346e-02, 5.0298e-02, 5.1136e-02, 5.0068e-02, 4.9571e-02, 4.7972e-02,
        4.6482e-02, 4.4324e-02, 4.2102e-02, 4.1661e-02, 4.5547e-02, 5.5955e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 3.2767e-03, 8.9920e-03, 1.0100e-02, 1.1203e-02, 1.2757e-02,
        2.1090e-02, 2.3903e-02, 2.7148e-02, 3.0583e-02, 3.4557e-02, 3.8857e-02,
        4.3639e-02, 4.9210e-02, 5.5467e-02, 6.5936e-02, 6.2608e-02, 6.5746e-02,
        6.3612e-02, 6.0687e-02, 5.8935e-02, 5.7459e-02, 5.5831e-02, 5.3230e-02,
        5.0668e-02, 3.4504e-02])"
1d752d37-d5b5-4ac9-abe7-3da0f08e6ddf	Cone	"tensor([2.7842e-05, 3.5238e-02, 4.4701e-02, 4.0362e-02, 3.9532e-02, 4.2596e-02,
        4.5256e-02, 4.7159e-02, 4.7319e-02, 4.8233e-02, 5.1406e-02, 5.8631e-02,
        6.8422e-02, 7.0287e-02, 6.7754e-02, 6.3469e-02, 5.6838e-02, 3.9765e-02,
        2.8736e-02, 2.2137e-02, 1.8303e-02, 1.5952e-02, 1.3777e-02, 1.2010e-02,
        9.4989e-03, 6.8016e-03, 3.8061e-03, 1.6721e-03, 2.7678e-04, 3.2755e-05,
        0.0000e+00, 0.0000e+00, 4.6861e-06, 5.9310e-03, 7.5237e-03, 6.7935e-03,
        6.6538e-03, 7.1695e-03, 7.6172e-03, 7.9375e-03, 7.9645e-03, 8.1183e-03,
        8.6523e-03, 9.8685e-03, 1.1516e-02, 1.1830e-02, 1.1404e-02, 1.0683e-02,
        9.5666e-03, 6.6929e-03, 4.8366e-03, 3.7260e-03, 3.0807e-03, 2.6849e-03,
        2.3188e-03, 2.0214e-03, 1.5988e-03, 1.1448e-03, 6.4062e-04, 2.8144e-04,
        4.6586e-05, 5.5131e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.0707e-03, 2.6406e-02, 3.0394e-02, 3.2686e-02, 3.3921e-02,
        3.6708e-02, 3.8828e-02, 4.0381e-02, 4.3579e-02, 4.4804e-02, 4.6493e-02,
        4.7920e-02, 4.8838e-02, 5.1065e-02, 5.0653e-02, 5.1796e-02, 5.2197e-02,
        5.3230e-02, 5.4977e-02, 5.6204e-02, 5.6713e-02, 5.3911e-02, 4.2222e-02,
        7.3699e-05, 3.5899e-03, 6.2267e-03, 8.7489e-03, 1.2073e-02, 1.5986e-02,
        1.9768e-02, 2.3041e-02, 3.0300e-02, 2.7383e-02, 2.4429e-02, 2.3408e-02,
        2.3030e-02, 2.2917e-02, 2.3087e-02, 2.3166e-02, 2.3787e-02, 3.0503e-02,
        3.9525e-02, 4.4941e-02, 5.0584e-02, 5.5752e-02, 6.0654e-02, 5.7198e-02,
        5.4169e-02, 5.7891e-02, 4.8083e-02, 4.3931e-02, 4.1697e-02, 4.1042e-02,
        4.2342e-02, 2.0672e-02])"
9346e62a-a140-4ef7-8418-6f45062e6c1c	Sphere	"tensor([1.0651e-03, 1.3995e-02, 1.9629e-02, 4.9969e-02, 6.4361e-02, 6.8980e-02,
        7.5617e-02, 8.7311e-02, 9.3206e-02, 7.9749e-02, 6.1982e-02, 4.8310e-02,
        3.9642e-02, 3.4780e-02, 3.2144e-02, 3.1413e-02, 3.1603e-02, 3.2334e-02,
        3.2288e-02, 3.0730e-02, 2.4949e-02, 1.7202e-02, 1.1884e-02, 8.9226e-03,
        4.9089e-03, 2.0102e-03, 7.0091e-04, 2.3503e-04, 6.0840e-05, 1.6669e-05,
        0.0000e+00, 0.0000e+00, 3.5229e-04, 4.6288e-03, 6.4922e-03, 1.6527e-02,
        2.1287e-02, 2.2815e-02, 2.5010e-02, 2.8878e-02, 3.0828e-02, 2.6377e-02,
        2.0500e-02, 1.5979e-02, 1.3112e-02, 1.1504e-02, 1.0632e-02, 1.0390e-02,
        1.0453e-02, 1.0695e-02, 1.0679e-02, 1.0164e-02, 8.2520e-03, 5.6895e-03,
        3.9306e-03, 2.9512e-03, 1.6236e-03, 6.6488e-04, 2.3183e-04, 7.7735e-05,
        2.0123e-05, 5.5131e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.5433e-03, 3.2738e-02, 3.7609e-02, 4.0533e-02, 4.2033e-02,
        4.5706e-02, 4.8378e-02, 5.0253e-02, 5.4664e-02, 5.5577e-02, 5.6676e-02,
        5.7274e-02, 5.6970e-02, 5.8077e-02, 5.5898e-02, 5.4545e-02, 5.0274e-02,
        4.3924e-02, 3.4969e-02, 2.8998e-02, 2.7657e-02, 2.8930e-02, 3.0775e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 9.0927e-04, 9.9728e-03, 1.1770e-02, 1.3493e-02, 1.6195e-02,
        1.9114e-02, 2.4136e-02, 3.0762e-02, 4.4892e-02, 6.3646e-02, 8.4380e-02,
        7.8244e-02, 7.5138e-02, 6.7320e-02, 6.1498e-02, 5.8437e-02, 5.6895e-02,
        5.6049e-02, 5.6587e-02, 5.6681e-02, 5.1581e-02, 1.8010e-02, 1.6992e-02,
        1.5183e-02, 1.2115e-02])"
e007e72c-3846-4e4b-a73c-0b20bc22ac53	Cylinder	"tensor([1.2643e-04, 2.8391e-02, 4.2774e-02, 4.2969e-02, 4.0972e-02, 4.1598e-02,
        4.3438e-02, 4.6604e-02, 4.8924e-02, 5.1846e-02, 5.6992e-02, 6.6436e-02,
        6.7511e-02, 6.4215e-02, 6.0217e-02, 5.7001e-02, 5.4087e-02, 5.0795e-02,
        4.1202e-02, 2.7852e-02, 1.9606e-02, 1.4021e-02, 1.0370e-02, 7.5404e-03,
        5.7321e-03, 4.2664e-03, 2.8109e-03, 1.4231e-03, 2.7786e-04, 2.9403e-06,
        0.0000e+00, 0.0000e+00, 2.3706e-05, 5.3235e-03, 8.0202e-03, 8.0568e-03,
        7.6822e-03, 7.7997e-03, 8.1448e-03, 8.7383e-03, 9.1732e-03, 9.7213e-03,
        1.0686e-02, 1.2457e-02, 1.2658e-02, 1.2040e-02, 1.1291e-02, 1.0688e-02,
        1.0141e-02, 9.5242e-03, 7.7255e-03, 5.2223e-03, 3.6761e-03, 2.6289e-03,
        1.9445e-03, 1.4138e-03, 1.0748e-03, 7.9995e-04, 5.2705e-04, 2.6683e-04,
        5.2099e-05, 5.5131e-07, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.2140e-03, 2.7021e-02, 3.1126e-02, 3.3469e-02, 3.4718e-02,
        3.7551e-02, 3.9667e-02, 4.1223e-02, 4.4264e-02, 4.5265e-02, 4.6814e-02,
        4.8211e-02, 4.9264e-02, 5.1728e-02, 5.1988e-02, 5.3676e-02, 5.3959e-02,
        5.4242e-02, 5.3790e-02, 5.2190e-02, 5.0392e-02, 4.5446e-02, 4.7784e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.1532e-03, 8.5548e-03,
        1.4119e-02, 2.0072e-02, 2.4637e-02, 3.1826e-02, 3.8175e-02, 3.3869e-02,
        3.4106e-02, 3.5166e-02, 3.6474e-02, 3.7377e-02, 3.9756e-02, 4.1464e-02,
        4.1608e-02, 4.1849e-02, 4.2445e-02, 4.3040e-02, 4.3765e-02, 4.5053e-02,
        4.7315e-02, 5.3158e-02, 5.4187e-02, 5.0367e-02, 4.5648e-02, 3.8578e-02,
        3.8096e-02, 1.5143e-02])"
d9028387-7dad-4253-9edb-101294eb4b46	Cylinder	"tensor([1.6879e-03, 2.4111e-02, 4.4158e-02, 7.6822e-02, 8.2102e-02, 7.9000e-02,
        8.0150e-02, 7.6214e-02, 6.9002e-02, 6.1368e-02, 5.4048e-02, 4.8260e-02,
        4.3898e-02, 4.0096e-02, 3.6548e-02, 3.3352e-02, 3.0273e-02, 2.6931e-02,
        2.4395e-02, 2.0497e-02, 1.6317e-02, 1.1274e-02, 7.7345e-03, 5.3466e-03,
        3.5091e-03, 2.0595e-03, 6.8366e-04, 1.4468e-04, 1.8439e-05, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 6.5606e-04, 9.3717e-03, 1.7164e-02, 2.9860e-02,
        3.1912e-02, 3.0706e-02, 3.1153e-02, 2.9623e-02, 2.6820e-02, 2.3853e-02,
        2.1008e-02, 1.8758e-02, 1.7063e-02, 1.5585e-02, 1.4206e-02, 1.2964e-02,
        1.1767e-02, 1.0468e-02, 9.4820e-03, 7.9670e-03, 6.3423e-03, 4.3821e-03,
        3.0063e-03, 2.0782e-03, 1.3639e-03, 8.0050e-04, 2.6573e-04, 5.6234e-05,
        7.1670e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 8.2582e-03, 3.5817e-02, 4.1073e-02, 4.4136e-02, 4.5586e-02,
        4.9019e-02, 5.1456e-02, 5.2780e-02, 5.5709e-02, 5.5716e-02, 5.5556e-02,
        5.4987e-02, 5.3740e-02, 5.3309e-02, 5.0544e-02, 4.8375e-02, 4.3411e-02,
        3.9456e-02, 3.5535e-02, 3.1712e-02, 2.9254e-02, 2.8746e-02, 3.5825e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.2432e-03,
        5.0041e-03, 5.9289e-03, 6.8047e-03, 1.0780e-02, 1.4095e-02, 1.6411e-02,
        1.9355e-02, 2.3519e-02, 2.7481e-02, 3.1392e-02, 3.6013e-02, 4.2442e-02,
        4.7127e-02, 5.3307e-02, 6.3322e-02, 5.9857e-02, 6.0210e-02, 6.4207e-02,
        6.3280e-02, 6.7012e-02, 8.3764e-02, 6.8199e-02, 5.0014e-02, 3.4762e-02,
        2.6185e-02, 1.7287e-02])"
